"","gas","region","year","value","lagged_value","percent_change"
"13366","SF6","Malta",1998,1.4652648,1.4472528,1.24456487491335
"13367","SF6","Malta",1998,1.4652648,1.4652648,0
"13368","SF6","Malta",1998,1.4652648,1.4652648,0
"13369","SF6","Malta",1999,1.4652648,1.4652648,0
"13370","SF6","Malta",1999,1.4652648,1.4652648,0
"13371","SF6","Malta",1999,1.4652648,1.4652648,0
"13372","SF6","Malta",2000,1.4691408,1.4652648,0.2645255656179
"13373","SF6","Malta",2000,1.4691408,1.4691408,0
"13374","SF6","Malta",2000,1.4691408,1.4691408,0
"13375","SF6","Malta",2001,1.489664448,1.4691408,1.39698305295178
"13376","SF6","Malta",2001,1.489664448,1.489664448,0
"13377","SF6","Malta",2001,1.489664448,1.489664448,0
"13378","SF6","Malta",2002,1.4956042356,1.489664448,0.398733258887576
"13379","SF6","Malta",2002,1.4956042356,1.4956042356,0
"13380","SF6","Malta",2002,1.4956042356,1.4956042356,0
"13381","SF6","Malta",2003,2.0615591736,1.4956042356,37.8412232680628
"13382","SF6","Malta",2003,2.0615591736,2.0615591736,0
"13383","SF6","Malta",2003,2.0615591736,2.0615591736,0
"13384","SF6","Malta",2004,1.5438057384,2.0615591736,-25.1146531145101
"13385","SF6","Malta",2004,1.5438057384,1.5438057384,0
"13386","SF6","Malta",2004,1.5438057384,1.5438057384,0
"13387","SF6","Malta",2005,1.5645655032,1.5438057384,1.3447135402875
