country,gas,year,emission,population,per_capital,emission_per_capital,emission_per_pop,change_in_emission
Belarus,CO2,2020,59055550.93381684,9410259,6370.49250092413,9270.170387179642,6.275656274053333,-4.896895085412175
Belarus,CO2,2021,60938196.91380825,9302600,7121.00468882456,8557.527986106004,6.550662923678138,3.1879238280263866
Canada,CO2,1990,458503095.2219944,27691138,21552.7340805461,21273.546711451698,16.55775559754873,652.4067308235375
Canada,CO2,1991,450159602.215421,27667140,21863.3647650826,20589.6762484775,16.27055063210079,-1.8197244671889712
Canada,CO2,1992,464012831.6942277,27498647,20967.3554365325,22130.250669846246,16.87402408177492,3.077403971975544
Canada,CO2,1993,464554170.73609257,28684764,20198.8908919601,22998.994015112094,16.195154010543458,0.11666467064893589
Canada,CO2,1994,479033003.0014514,29000663,20010.4994942287,23939.082737020683,16.518001778147326,3.1167155904373636
Canada,CO2,1995,491825697.3901412,29302311,20688.1187552833,23773.340785978402,16.784536120381127,2.6705246420466477
Canada,CO2,1996,508196663.54633325,29228489,21309.2470687549,23848.6447647175,17.387031657583574,3.3286113846966767
Canada,CO2,1997,522577290.3542079,29905948,21919.0489760861,23841.239230969597,17.474025245887805,2.829736564487207
Canada,CO2,1998,530276272.72555906,30155173,21032.5360220862,25212.188970874347,17.58491893664676,1.473271516665552
Canada,CO2,1999,544482078.794017,30401286,22316.0993933454,24398.622232180056,17.909837063932656,2.678944316222503
Canada,CO2,2000,567096100.6122695,30685730,24272.9260624572,23363.318421234508,18.480775937618873,4.153308749544294
Canada,CO2,2001,559147040.2809179,30513998.5,23836.7672556006,23457.33522860751,18.32427960173485,-1.4017130999083534
Canada,CO2,2002,564373835.8764443,31360079,24284.376581197,23240.20276943942,17.996569328681996,0.9347801595981787
Canada,CO2,2003,581427172.3537532,31644028,28323.5511575873,20528.04639922423,18.373993739158404,3.0216383881130655
Canada,CO2,2004,579689421.6483295,31940655,32172.5737881727,18018.123929563735,18.148952225567367,-0.29887676188040735
Canada,CO2,2005,574763646.1072991,32243753,36415.482488109,15783.496656812953,17.825581473325983,-0.8497266565644948
Canada,CO2,2006,568584509.078599,32092034.5,40555.1239799877,14020.041200198826,17.717309542297762,-1.075074436344321
Canada,CO2,2007,593755254.3688921,32889025,44696.0611916292,13284.285875286305,18.053294506872493,4.426913658109104
Canada,CO2,2008,576808657.1223235,33247118,46748.9650179427,12338.426249670743,17.34913255104769,-2.8541384891964037
Canada,CO2,2009,544139660.6099244,33628895,40918.8506604706,13298.019172752258,16.18071782049111,-5.663749340272294
Canada,CO2,2010,556062098.525692,34004889,47617.91113651,11677.582767786373,16.35241622243472,2.191062107548589
Canada,CO2,2011,565254013.0318851,33908009,52233.3415561157,10821.708820306229,16.670221275212153,1.6530374090526982
Canada,CO2,2012,565781728.2607759,34714222,52712.2033030208,10733.410724805588,16.29826899939673,0.09335895309442217
Canada,CO2,2013,569539743.3276333,35082954,52681.4641397617,10811.008247923186,16.23408745248856,0.6642164069895911
Canada,CO2,2014,566353017.286343,35437435,50940.6604337491,11117.89702889529,15.981772306216378,-0.5595265437792439
Canada,CO2,2015,570680330.9002768,35702908,43549.8504235999,13104.070974972214,15.98414142904765,0.764066488895556
Canada,CO2,2016,557689727.1759304,35630608.5,42317.7861129982,13178.613023062475,15.651984365519056,-2.2763363341878406
Canada,CO2,2017,566651892.3449407,36545236,45125.1098082187,12557.352098492524,15.505492763678983,1.6070163627351612
Canada,CO2,2018,577066284.6670364,37065084,46493.6911961323,12411.711563891517,15.568999780684065,1.837881857060163
Canada,CO2,2019,578587718.1854388,37601230,46411.963246769,12466.34871076516,15.3874678617013,0.2636496982803623
Canada,CO2,2020,522845295.6086519,38007166,43427.8080385266,12039.412515244017,13.756492541660483,-9.634221540617165
Canada,CO2,2021,537173736.9921544,37609239,52112.0614958113,10308.050028597154,14.283025960513436,2.740474381972307
Switzerland,CO2,1990,44161000.634933956,6792980,39631.586200725,1114.287992695233,6.500976101053434,-91.77900973301327
Switzerland,CO2,1991,46136913.693697006,6799979,39604.6828725469,1164.9358193871085,6.784861202320919,4.474339417934262
Switzerland,CO2,1992,46018556.38625803,6875364,40760.3479119274,1129.0030322040495,6.693253824271418,-0.2565349477530103
Switzerland,CO2,1993,43605819.79974185,6938265,39281.8097004205,1110.0766520763189,6.284830544774788,-5.242964525581393
Switzerland,CO2,1994,42666300.52119435,6993795,43142.1732201952,988.9696632440832,6.10059352914896,-2.154573134646256
Switzerland,CO2,1995,43407792.45501276,7040687,50174.31391077,865.139731301741,6.165277970035135,1.7378866336210084
Switzerland,CO2,1996,44099081.69388523,7071851,48158.892278315,915.6996684855682,6.235861260918143,1.5925464064750843
Switzerland,CO2,1997,43035150.20219251,7088906,41642.2884366348,1033.4482521938526,6.0707745598816665,-2.4125933031395674
Switzerland,CO2,1998,44613702.544594824,7110002,42750.4384961462,1043.5846768827082,6.274780590018796,3.668053521332648
Switzerland,CO2,1999,44436974.30166023,7143991,41797.9763925693,1063.136977836087,6.220189009429076,-0.396129961995283
Switzerland,CO2,2000,43614187.318914704,7253205.666666667,38962.9365975168,1119.3762875074037,6.013091221079126,-1.8515819217574128
Switzerland,CO2,2001,45080922.7855882,7226647,39757.4689864035,1133.8982066742035,6.23815204832728,3.3629778676109736
Switzerland,CO2,2002,43460932.26202656,7284754,42626.9679743711,1019.5642413074481,5.966012340571358,-3.593516777077874
Switzerland,CO2,2003,44646083.80468273,7339002,49528.0277771338,901.4306809385014,6.083399868903529,2.726935389951769
Switzerland,CO2,2004,45231408.779729456,7389626,54941.6588432055,823.2625248686519,6.120933424740231,1.311033186264216
Switzerland,CO2,2005,45778290.316544615,7437116,56613.9204799454,808.6048436225302,6.155382048168216,1.209074737155313
Switzerland,CO2,2006,45367701.53437949,7483935,59369.3610355033,764.1601786357323,6.062011700312668,-0.8969072006097509
Switzerland,CO2,2007,43362895.67069224,7529928,65441.223400748,662.623548541371,5.758739747669864,-4.419015722381289
Switzerland,CO2,2008,44705779.92998036,7620584.5,74664.5665548172,598.7549649425513,5.866450261128967,3.0968509794324803
Switzerland,CO2,2009,43529710.26167201,7743832,72168.2506953755,603.1698127949965,5.621210566250922,-2.630688179806606
Switzerland,CO2,2010,45043332.7651704,7826949.666666667,77141.5158326887,583.905206929876,5.754902571687728,3.4772170418766546
Switzerland,CO2,2011,40981070.16137753,7964278.25,91270.3684744346,449.00739250172506,5.145610044623632,-9.0185657996737
Switzerland,CO2,2012,42248652.2615956,8017960.5,86559.8264959265,488.08614771869736,5.269251733230115,3.093091749987293
Switzerland,CO2,2013,43182480.65249812,8114488.25,88120.1513510218,490.0409269666715,5.3216517569666975,2.2103152193363043
Switzerland,CO2,2014,39228590.36969948,8213157.25,89694.1056552288,437.3597359952338,4.776310641038741,-9.156237027272093
Switzerland,CO2,2015,38725592.587903395,8304761,84782.9392174126,456.76161908703904,4.663059248532666,-1.2822224226150194
Switzerland,CO2,2016,39178638.64137394,8396444,83077.6456251208,471.59062280319614,4.6660989630102865,1.1698879815516658
Switzerland,CO2,2017,38172093.2793285,8467985,83353.5975674271,457.9537583659782,4.507813048715663,-2.56911775638496
Switzerland,CO2,2018,36867250.10061217,8525864.5,86387.3396109094,426.7668186873577,4.324165614010424,-3.418317065213054
Switzerland,CO2,2019,36726918.65961081,8606033,85325.7504553299,430.43182701145116,4.26757818144676,-0.3806398378463083
Switzerland,CO2,2020,34235225.01425694,8670300,87079.7251514925,393.1480600644749,3.948562911808927,-6.784379785429767
Switzerland,CO2,2021,35787340.25979871,8717439.5,93525.3661913239,382.6484911760614,4.105258230905843,4.533679112362807
European Union,CO2,1990,3873588213.620419,638952821.5,12977.327499309975,298488.90026289184,6.062400983732754,10723.906402375951
European Union,CO2,1991,3808218143.2339034,787869450.5,13004.021681081038,292849.26130001055,4.83356492730759,-1.687584399308619
European Union,CO2,1992,3682599386.140279,504761761.5,13913.758111589363,264673.23613114166,7.295717835671034,-3.2986229351596523
European Union,CO2,1993,3614210877.946972,531737119.5,12782.099216990424,282755.65825234976,6.796988108231876,-1.8570716231228375
European Union,CO2,1994,3595411697.975993,486986022,13780.604680758732,260903.76883070395,7.382987468942164,-0.5201461842109635
European Union,CO2,1995,3642022645.8355136,549884468.5,16272.027294751084,223821.07526394894,6.623250618025982,1.296400851278302
European Union,CO2,1996,3727043411.634935,707631670,16534.346232788164,225412.20312927055,5.2669256756625025,2.3344381424052556
European Union,CO2,1997,3660964054.095522,606694234,15512.411668003797,236002.24984015204,6.034281931374878,-1.7729698917144106
European Union,CO2,1998,3651592595.1363516,519754608,16075.355783680701,227154.6984262306,7.02560889106413,-0.2559833645098615
European Union,CO2,1999,3596459804.6136236,582238123,16274.796590816813,220983.3950639331,6.17695692285272,-1.509828631927908
European Union,CO2,2000,3607844114.5713544,593151776,15204.190153438347,237292.75141665206,6.082497365010594,0.3165421157530166
European Union,CO2,2001,3664990178.7875,813917285.5,15451.470061102056,237193.6239266867,4.502902498914308,1.5839393943142968
European Union,CO2,2002,3665762534.593748,658898362,17003.84994927351,215584.26741764843,5.563471919199805,0.021073884746499072
European Union,CO2,2003,3750173795.9892454,608319330,21081.117261371986,177892.55424620598,6.164811162566946,2.302693112249074
European Union,CO2,2004,3761613679.7613955,673393970.5,24413.051883317174,154082.07452882692,5.5860519169311385,0.30504942955936665
European Union,CO2,2005,3742850941.561034,583387623.5,25753.36859623977,145334.4220805167,6.415718796202803,-0.4987949267972515
European Union,CO2,2006,3752621313.1504507,704225662,27842.35219751734,134781.04459453918,5.328719919823726,0.26104089481430337
European Union,CO2,2007,3716683392.0269547,717471406,32637.28657756375,113878.44339308403,5.180252984224091,-0.9576751322484222
European Union,CO2,2008,3633032163.948648,741273879.5,36132.41945581859,100547.71362296918,4.901065941240478,-2.250695559857362
European Union,CO2,2009,3339658632.609755,668186955,32270.631813661064,103489.09968338406,4.9980901417175305,-8.075170218697785
European Union,CO2,2010,3440712987.194035,737824258.5,31948.513744555905,107695.55712995694,4.663323206787779,3.025888741967371
European Union,CO2,2011,3340208760.6206684,1157636636.5,34507.558940079194,96796.43716383383,2.8853689105067195,-2.9210290700628794
European Union,CO2,2012,3267742376.532584,857709531.5,32252.78806711396,101316.58601832582,3.8098473393641936,-2.1695166165188646
European Union,CO2,2013,3187657886.6893706,783112916,33733.40541350484,94495.58524006067,4.070495865361734,-2.450758983276753
European Union,CO2,2014,3050653309.136704,860076037.75,34498.15338632266,88429.4667883929,3.5469576819246806,-4.297969933497366
European Union,CO2,2015,3102075753.433765,841456355.3752227,30276.335529740438,102458.75860328594,3.6865557359186925,1.6856207207502336
European Union,CO2,2016,3107560213.8169565,805119774.798377,30980.736591452252,100306.20817047806,3.8597489604514688,0.17679969217775227
European Union,CO2,2017,3129175016.7380075,774795849.464071,33074.20388079511,94610.74340643454,4.038709059815523,0.6955554014672487
European Union,CO2,2018,3055628896.3222857,817933277.005223,35964.614378314334,84962.09257744037,3.7357923711212124,-2.35033579209608
European Union,CO2,2019,2913818314.120095,728758678.873153,35492.08250723493,82097.69921294766,3.9983308584751294,-4.640962204961218
European Union,CO2,2020,2638542756.8684454,740533516.076844,35364.22232471368,74610.51264301506,3.563029491017187,-9.447245077625102
European Union,CO2,2021,2814421653.525541,592911581.954405,40113.903720907816,70160.7520700767,4.746781373790014,6.6657588246111015
United Kingdom,CO2,1990,603666158.6802424,57237493,19108.6394757798,31591.268412666912,10.546691111720117,-78.55096950650417
United Kingdom,CO2,1991,611180125.3233936,56163751,19922.8931711627,30677.27764600191,10.882110158977694,1.2447221920769054
United Kingdom,CO2,1992,595547681.9840059,57584530,20513.4516636254,29032.05622094478,10.34214713541998,-2.5577473303988842
United Kingdom,CO2,1993,581571284.7787731,57713889,18412.9158230875,31584.964074487063,10.076799447335338,-2.3468141389908403
United Kingdom,CO2,1994,575574302.7123051,57862145,19735.6675430252,29164.166930635154,9.94733780975982,-1.031168873605791
United Kingdom,CO2,1995,567718832.279315,58024799,23239.1434863152,24429.421532408316,9.784072363254804,-1.3648056203990315
United Kingdom,CO2,1996,588352233.2905084,58164374,24479.1072132199,24034.873010922955,10.115336808928923,3.6344401203590615
United Kingdom,CO2,1997,564846400.8447614,58314249,26810.4689984955,21068.128307507726,9.686250110925057,-3.9951972841650853
United Kingdom,CO2,1998,570182520.385466,58474943,28320.3996861612,20133.27942769418,9.750886296468318,0.9447027603830217
United Kingdom,CO2,1999,562664604.4871323,58684427,28812.1751734911,19528.70968953489,9.587971345228135,-1.3185104119381386
United Kingdom,CO2,2000,570546475.4864866,58886065,28310.068814729,20153.482466621415,9.688989669907246,1.4008115912211243
United Kingdom,CO2,2001,579678142.134175,58897130,27901.6578887239,20775.75979341516,9.842213740027315,1.600512322839627
United Kingdom,CO2,2002,562251682.5913206,59302620.5,30086.1024874602,18688.086395559727,9.481059653870112,-3.0062302295367043
United Kingdom,CO2,2003,573045453.3928279,59569028,34479.6566160524,16619.81323578611,9.619855697373941,1.9197400622725778
United Kingdom,CO2,2004,575203662.8646157,59872061.5,40386.9152056607,14242.327247216796,9.607213255294637,0.37662099210624717
United Kingdom,CO2,2005,572057990.7400587,60297663,42144.0130067547,13573.885112658141,9.48723320736425,-0.5468797102040374
United Kingdom,CO2,2006,569662236.4195943,60723664,44569.2970275006,12781.494760128155,9.38122305036788,-0.41879570939390925
United Kingdom,CO2,2007,561461572.8391076,61196177,50489.1011713163,11120.450945125624,9.174781830556304,-1.4395659491190704
United Kingdom,CO2,2008,546903004.571857,61697709.5,47482.694945091,11517.94364671794,8.864235139423725,-2.5929767897797986
United Kingdom,CO2,2009,495958069.8663782,62151414.5,38840.5287061138,12769.086477144441,7.979835597569195,-9.315168188801785
United Kingdom,CO2,2010,513843487.3554554,62634826.5,39697.1948100279,12944.075515019857,8.203798366958921,3.6062358041468965
United Kingdom,CO2,2011,471410359.16943705,63217410.5,42132.3476464237,11188.798761595985,7.456970404844992,-8.257986961050046
United Kingdom,CO2,2012,489083109.7373708,63600166.5,42413.3358283528,11531.352113323392,7.689965870409644,3.748910100123976
United Kingdom,CO2,2013,479088606.9631353,64000862.5,43331.5036203131,11056.357775190298,7.485658602852974,-2.0435182845717903
United Kingdom,CO2,2014,440062648.35493946,64452506.5,47322.1779013807,9299.28984401413,6.827704184862686,-8.145874905181953
United Kingdom,CO2,2015,423772572.5923659,64992599.5,44996.3444061099,9417.933349599469,6.52032040343864,-3.7017628793240642
United Kingdom,CO2,2016,400645322.5361122,65515305,41118.7469940074,9743.61700745652,6.115293556766807,-5.457467413423244
United Kingdom,CO2,2017,388415420.15771484,65924401,40617.679070323,9562.718231271556,5.8918308587698025,-3.052550894886587
United Kingdom,CO2,2018,380582436.9958496,66435550,43324.137861978,8784.53572944276,5.728596165695168,-2.01665092459117
United Kingdom,CO2,2019,366942115.3523531,66796807,42783.9955269695,8576.621019910259,5.493408021020422,-3.5840649272118843
United Kingdom,CO2,2020,327164209.87809366,67081234,40331.4997682229,8111.878104167741,4.877134637655796,-10.840376127461694
United Kingdom,CO2,2021,348409722.35591435,67026292,46541.7569268803,7485.959821054575,5.1981052801774315,6.4938376009212915
Iceland,CO2,1990,2222787.367513136,254788,25365.7141687478,87.62959925850437,8.724066155051007,-99.36201913296712
Iceland,CO2,1991,2103613.964836791,257965,26782.815513969,78.54342138673277,8.15464875016685,-5.36143962387534
Iceland,CO2,1992,2250166.187614293,261103,27102.9754304337,83.02284719217951,8.617925445568579,6.966688053379221
Iceland,CO2,1993,2400940.0080543184,263783,23561.3080600087,101.90181300373149,9.101951255593873,6.700563774797512
Iceland,CO2,1994,2349664.430261755,266006,24000.3240311207,97.90136279889371,8.833125682359627,-2.1356459395300074
Iceland,CO2,1995,2469337.003457244,267380,26612.411889236,92.78892171573611,9.23530931055892,5.093177206677018
Iceland,CO2,1996,2523723.7294363435,268927,27592.1975729665,91.46512244131529,9.384419301283781,2.2024829297481188
Iceland,CO2,1997,2619434.519171088,270915,27895.7307152294,93.90091071323087,9.668842696680095,3.7924432305480926
Iceland,CO2,1998,2638678.0046093306,273794,31003.1139287028,85.11009605930043,9.637457375287006,0.7346427367205994
Iceland,CO2,1999,2841366.250006129,277184,32353.0520099182,87.82374686428581,10.250830675674386,7.681431574551192
Iceland,CO2,2000,2933189.524862568,281154,32067.0871549196,91.47040735854831,10.432679331834397,3.231659236335365
Iceland,CO2,2001,2865426.5490745166,285054,28870.0892688026,99.25243120640206,10.052223610524731,-2.310214707016801
Iceland,CO2,2002,2992465.6657810486,287559,32378.2599029578,92.42206575491979,10.406440646201471,4.433515029291656
Iceland,CO2,2003,2985957.087954841,289272,39438.5652405432,75.71160537263285,10.322316324963499,-0.21749883050065777
Iceland,CO2,2004,3109792.6201571273,292587,47288.4861567388,65.76215211985527,10.62860831191108,4.147264295988403
Iceland,CO2,2005,2978476.0783006763,295864,56738.4733024618,52.49482238309441,10.067044582310373,-4.222678419302956
Iceland,CO2,2006,3155845.076426971,304334,57438.4797983823,54.94304667366653,10.36967633069907,5.955025102215681
Iceland,CO2,2007,3495134.346350318,311396,69431.769445068,50.33912248362829,11.224082346434502,10.751138338751671
Iceland,CO2,2008,3812816.3171488717,319355,56889.4120887183,67.0215454363078,11.939115771316784,9.0892635108657
Iceland,CO2,2009,3731080.0283370926,319246,41262.2841805283,90.42349696427596,11.687162966292743,-2.143724795872135
Iceland,CO2,2010,3627418.527293646,318006,43197.4125137506,83.97305107427363,11.406761279012489,-2.778324245423591
Iceland,CO2,2011,3504697.6259864047,317284.75,47672.8989546651,73.51551306580335,11.04590632227488,-3.3831470061658693
Iceland,CO2,2012,3501299.6210944965,320145.5,45957.8605875907,76.18500026608939,10.936588585797697,-0.09695572213457034
Iceland,CO2,2013,3490099.791426619,322810.5,49765.0189964686,70.13158764541578,10.811605543892219,-0.3198763567790971
Iceland,CO2,2014,3446716.7256890205,326528.25,54533.7689012804,63.2033471210917,10.555646335926587,-1.2430322434954
Iceland,CO2,2015,3543713.2544856095,329957.25,52912.4947716159,66.97308962242658,10.73991632093433,2.814171761597228
Iceland,CO2,2016,3495520.181566455,333984,61944.3450687493,56.43001274267943,10.46613065765562,-1.3599597218581965
Iceland,CO2,2017,3612188.899137319,340874.25,71961.5320385189,50.196108904460516,10.596837100887846,3.3376639673292097
Iceland,CO2,2018,3668958.521630443,350585.25,74414.0114539156,49.30467327248739,10.465239258156021,1.5716127832263176
Iceland,CO2,2019,3558740.727132581,358777,68813.4458681494,51.71577563418837,9.9190882557482265,-3.004062156823797
Iceland,CO2,2020,3339560.581746998,365298.5,59166.9184194248,56.44303727419752,9.142004639348363,-6.158924242907282
Iceland,CO2,2021,3510050.690486879,368792,69133.1340822158,50.77233568367653,9.517697483912013,5.105165921281002
Japan,CO2,1990,1157195594.7587287,123230389,25328.73180736,45687.07203976442,9.390505086847764,32868.05934726299
Japan,CO2,1991,1168897275.5422497,123672472.66666667,28889.3818712683,40461.138308561975,9.451555793606296,1.0112102773741285
Japan,CO2,1992,1178674761.836019,124089979.33333333,31410.0050430054,37525.455988377646,9.498549102581732,0.8364709627057346
Japan,CO2,1993,1171686695.2443194,124446666.66666667,35696.1017755654,32823.93978511007,9.41517138729565,-0.592874881007404
Japan,CO2,1994,1226702224.9906073,124762000,39952.2575730784,30704.202953908003,9.832338572567025,4.695413028891313
Japan,CO2,1995,1239048066.628954,124920798.25,44211.029407681,28025.7683032752,9.918669140660523,1.0064253073675808
Japan,CO2,1996,1251545716.7084,125236000,39159.6389174816,31960.093384560972,9.993498009425405,1.0086493346015308
Japan,CO2,1997,1244251038.6694198,125516250,35646.4478745088,34905.330344547416,9.913067341236053,-0.5828535020011455
Japan,CO2,1998,1204402538.1147652,125830750,32447.2720193752,37118.76109016443,9.5716074021236075,-3.202609386387805
Japan,CO2,1999,1241036488.8283336,126036500,36632.1339555176,33878.3563724495,9.84664354237331,3.0416700026978583
Japan,CO2,2000,1263754800.2235131,126233869,39181.4501042335,32253.90578606906,10.011218147987789,1.830591735189667
Japan,CO2,2001,1249162126.5046072,126532250,34428.716143930404,36282.56485901022,9.872282572266021,-1.1547076787621302
Japan,CO2,2002,1278787149.84103,126729000,32857.7211742071,38918.92389801097,10.090722327494337,2.371591541869679
Japan,CO2,2003,1287292542.7765317,126930750,35446.8993809913,36316.08307797023,10.141691771115601,0.6651140447070606
Japan,CO2,2004,1282685853.8628383,126968500,38326.0446978524,33467.73359930652,10.102394325071481,-0.3578587431072479
Japan,CO2,2005,1290144645.9986129,126991724,37805.3836724195,34125.95034552774,10.1592812929968,0.5814979648611768
Japan,CO2,2006,1267118387.9490848,127262000,35977.9882465171,35219.26738279342,9.956769404449755,-1.78478111899655
Japan,CO2,2007,1302836789.2545283,127054000,35777.4990607488,36414.97654831497,10.254197343291263,2.8188685165603293
Japan,CO2,2008,1232014218.1983829,127018000,39871.7503870295,30899.426442014545,9.699524620119847,-5.4360278770351185
Japan,CO2,2009,1163057192.7238014,128047000,41286.4178904505,28170.455373722674,9.083049136050056,-5.597096563984443
Japan,CO2,2010,1214707537.8740783,128063676,44955.7190827695,27020.089160127525,9.485184056984888,4.440911889235239
Japan,CO2,2011,1264631163.8606844,127833000,48693.701579289,25971.144580197055,9.892838029778574,4.109929709827933
Japan,CO2,2012,1305883603.302921,127629000,49058.9133111673,26618.681808544305,10.231872092572386,3.262013512010934
Japan,CO2,2013,1315192021.9795644,127445000,40823.7163806783,32216.371721660293,10.31968317297316,0.7128061530981741
Japan,CO2,2014,1264071906.191735,127276000,38414.8088304371,32905.84919402687,9.931738161096632,-3.8868936956358535
Japan,CO2,2015,1223168717.2503865,127117872.5,34930.4366354955,35017.27533538561,9.622318979971809,-3.235827704183178
Japan,CO2,2016,1202454570.8957853,127076000,39400.942264036,30518.42168742624,9.462483638891571,-1.6934823514098172
Japan,CO2,2017,1186802263.0900896,126972000,38928.952603668,30486.365127076795,9.346960456558056,-1.3016963954018959
Japan,CO2,2018,1141668881.4089985,126811000,39901.7926272904,28611.969694518597,9.002916792778217,-3.8029403115205396
Japan,CO2,2019,1104539820.8672628,126633000,40728.5940826643,27119.51752190235,8.722369531380153,-3.2521741764488286
Japan,CO2,2020,1039795896.9606673,126203549.5,40242.0645290233,25838.532618294168,8.239038450821601,-5.86161971559884
Japan,CO2,2021,1062129235.0653908,125682000,39649.9275053265,26787.6715518006,8.450925630284296,2.1478578796092695
Liechtenstein,CO2,1990,198970.85579909396,29032,61041.5598049454,3.2595965180918256,6.853501508648868,-99.9812667941687
Liechtenstein,CO2,1991,206329.15145690553,29386,65098.5790032646,3.169487792453326,7.021341844991,3.6981776191591758
Liechtenstein,CO2,1992,206950.4910570979,29868,68730.4709256128,3.011044275850824,6.928836582867882,0.3011399968472984
Liechtenstein,CO2,1993,215034.4202353798,30310,66999.0028735563,3.209516724319062,7.0945041318172155,3.9062140596958157
Liechtenstein,CO2,1994,201111.09032612137,30629,73753.332270949,2.726806832093983,6.566035140752926,-6.474930801319043
Liechtenstein,CO2,1995,204201.61421820044,30923,87252.9946030303,2.3403393218449895,6.603551214895076,1.536724746043336
Liechtenstein,CO2,1996,205960.36739446005,31143,86734.3770876702,2.374610555930752,6.613375955895708,0.8612826999400123
Liechtenstein,CO2,1997,218376.49140233078,31320,80687.5251319529,2.7064467654102327,6.972429482833039,6.028404476522945
Liechtenstein,CO2,1998,229238.71251074958,32015,85198.5680650308,2.6906404381793725,7.160353350327958,4.9740798740128795
Liechtenstein,CO2,1999,226566.39656005485,32426,90341.7462517988,2.507881527201979,6.98718301856704,-1.1657350198079721
Liechtenstein,CO2,2000,216859.99807271166,32947.666666666664,83182.2887050043,2.607045339204104,6.581953140011281,-4.284129789198621
Liechtenstein,CO2,2001,214671.05008160725,33104,82572.1079051268,2.5998010166854244,6.4847465587725726,-1.0093830169501703
Liechtenstein,CO2,2002,220018.27325449002,33678,88255.9066084438,2.4929580547013495,6.532997008566127,2.4908916087427846
Liechtenstein,CO2,2003,229354.51611303975,34022,99891.2572974707,2.2960419391862747,6.741359006320609,4.243394296504959
Liechtenstein,CO2,2004,229390.8297368879,34477,111385.753788638,2.0594270087014226,6.653445187716098,0.015832966563549128
Liechtenstein,CO2,2005,228986.32174403095,34734,116930.184890845,1.9583165968461522,6.592569866529365,-0.17634008879994606
Liechtenstein,CO2,2006,231120.79998560649,35010,126805.128107689,1.8226455304656735,6.6015652666554265,0.9321422455798596
Liechtenstein,CO2,2007,200793.92506669494,35322,144784.449827572,1.3868473120271287,5.684670320669694,-13.121655394408558
Liechtenstein,CO2,2008,219535.86706907718,35446,158755.600890282,1.382854310890116,6.193530075864052,9.333918840501273
Liechtenstein,CO2,2009,205374.67347474178,35789,139644.903948853,1.4706922176692052,5.738485944696465,-6.450514798968849
Liechtenstein,CO2,2010,190830.4388667606,36079.5,156462.094788819,1.2196592351925843,5.289165284074353,-7.081805347225497
Liechtenstein,CO2,2011,176781.99271030095,36281,175415.283926051,1.007791275387532,4.872577732430224,-7.361742833001814
Liechtenstein,CO2,2012,185325.44729346264,36555.5,165304.365494892,1.1211164734738315,5.069700791767659,4.832762914468417
Liechtenstein,CO2,2013,192544.88665959585,36890,173659.496528541,1.108749538657974,5.219433089173105,3.89554671070144
Liechtenstein,CO2,2014,161259.1698025001,37172,179465.447204699,0.8985527426823685,4.338189223138387,-16.248531654027467
Liechtenstein,CO2,2015,159773.79429767845,37485.333333333336,167809.21268111,0.9521157494570853,4.262301548099126,-0.9211107229690244
Liechtenstein,CO2,2016,149838.25591586658,37654,165845.928847599,0.9034786500762261,3.9793449810343278,-6.218503119041366
Liechtenstein,CO2,2017,155769.39651204582,37843.5,170875.739911488,0.9115945692041063,4.116146670155927,3.9583620083709055
Liechtenstein,CO2,2018,142950.40285639378,38157.5,175286.619274312,0.8155237601604138,3.7463251747728172,-8.229468652182096
Liechtenstein,CO2,2019,149021.820292411,38467.5,167012.654719668,0.8922786153093922,3.8739668627389614,4.247219535377238
Liechtenstein,CO2,2020,141929.37809491684,38821.5,157781.559358165,0.8995308366343141,3.6559478148684836,-4.759331340589816
Liechtenstein,CO2,2021,145883.9127554267,39103,169260.216995924,0.861891325348707,3.7307601144522593,2.7862692795463437
Norway,CO2,1990,34422297.8429278,4240711.666666667,28241.6704165836,1218.847799552073,8.117104049657026,23495.677681497702
Norway,CO2,1991,32851073.0772183,4261732,28595.7122101397,1148.8111516792262,7.708385482057131,-4.564555140621769
Norway,CO2,1992,33684422.756450094,4286400.5,30522.8701083084,1103.5797956392414,7.858440375893502,2.5367502524893397
Norway,CO2,1993,35164850.51499911,4311991,27962.6099464644,1257.5668216351658,8.15513077717442,4.394992217183034
Norway,CO2,1994,37032260.8652712,4336612.5,29315.0559286446,1263.2505616025755,8.53944429327527,5.310445865468921
Norway,CO2,1995,37584011.7301926,4359184.5,34874.7508456033,1077.6854549179054,8.62179880897278,1.4899194702930751
Norway,CO2,1996,40634158.192661405,4381336.5,37320.4438374219,1088.790861375469,9.274375111946185,8.115542546030309
Norway,CO2,1997,40726465.0786489,4405156.5,36627.5632009418,1111.9075777774294,9.245180069913271,0.22716573959730424
Norway,CO2,1998,40921584.8557271,4431464,34786.7071923354,1176.3569523689612,9.234326366123497,0.47909823919505634
Norway,CO2,1999,41655633.3024116,4461913,36369.3164921245,1145.3510079418681,9.335823738027075,1.793792809522063
Norway,CO2,2000,41121240.9746016,4490966.5,38129.2849016898,1078.4687171717505,9.156434583647327,-1.2828812946628911
Norway,CO2,2001,42462727.134316094,4517349,38540.6403245701,1101.7649623025495,9.399921753735674,3.2622706122683947
Norway,CO2,2002,41659339.963003814,4538159,43081.9380705673,966.979245334012,9.17978853605698,-1.8919820405576957
Norway,CO2,2003,43144770.4162908,4564854.5,50131.3463656853,860.6345838304318,9.451510539118125,3.56566007672263
